date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter
5/8/2022,167574,2647,36907,155395,162358,197260,36478,20504,11552,4336,10390,8325,
6/8/2022,139339,2187,32591,107678,116458,119981,33278,14734,10942,5930,10027,7361,
7/8/2022,136749,2303,32861,94151,99650,101612,32125,13488,11689,4094,10452,6753,
8/8/2022,175094,2776,35524,146547,155300,190783,33390,19771,9433,2266,7644,8932,
9/8/2022,175026,2769,36421,150965,161579,204577,33348,20316,7451,2202,6677,6180,
10/8/2022,181132,2494,35825,152762,163706,207871,33713,20556,7445,2257,6985,7879,
11/8/2022,175472,2666,34971,150168,160445,202523,33399,19978,8677,2920,8797,6595,
12/8/2022,174008,2655,35976,151993,159548,196478,34937,20875,11523,4333,10536,8393,
13/8/2022,143937,2881,30622,101045,109237,115701,29379,14392,10748,6147,9652,7096,
14/8/2022,149191,2549,31349,86580,92376,96053,27256,12642,11683,4233,10448,6272,
15/8/2022,154172,2531,34417,146836,153682,190010,33455,19807,9618,1886,7752,7378,
16/8/2022,158185,2746,35332,150633,159716,204832,33594,20229,7415,1954,6837,6578,
17/8/2022,158027,2552,35294,151232,164180,207230,34013,20524,7278,2107,6850,6301,
18/8/2022,159143,2637,34452,160782,161687,203418,33978,20438,8749,2642,8663,6681,
19/8/2022,156225,2634,35894,152171,160859,198205,35595,20606,11455,4182,10060,8619,
20/8/2022,102122,2598,30071,97033,107012,114357,27834,13816,10881,5786,9882,7163,
21/8/2022,97039,2401,29197,84907,93935,97222,25800,12329,11561,3791,9676,6088,
22/8/2022,154176,2566,34791,147002,149240,191757,32817,19535,9305,2416,7486,7128,
23/8/2022,156776,2454,34050,152237,161510,207057,34355,20418,6903,1912,6275,6109,
24/8/2022,159155,2413,34894,153364,165996,211256,34182,20961,7095,2345,6622,6558,
25/8/2022,157386,2471,34083,151014,161239,205547,33691,20109,8562,3441,7962,7060,
26/8/2022,155734,2795,35180,158883,163931,204589,36049,21188,11632,4047,10226,8588,
27/8/2022,104078,2649,30528,108547,110295,120729,30076,15019,11091,5856,10101,7430,
28/8/2022,94974,2305,30011,94873,94220,102529,27811,12616,11745,3663,10416,6314,
29/8/2022,152677,2401,34306,153956,157453,199398,35159,20308,9155,2508,7681,7706,
30/8/2022,162623,2184,36593,167338,172609,228041,37966,21924,9611,3550,9065,6876,
31/8/2022,108145,2213,31685,173713,163601,184232,42909,23353,10933,6002,9253,7202,
1/9/2022,156342,2573,34924,152642,162101,202727,34940,20986,10086,5239,9881,8690,
2/9/2022,154336,2847,35748,160229,164729,200995,37202,21756,12308,5180,12984,9072,
3/9/2022,104847,2175,30906,111243,112500,123338,31443,14991,12082,6477,12371,8628,
4/9/2022,95697,2292,30713,100744,101698,111391,31016,13556,12214,6130,13236,7613,
5/9/2022,148134,1953,34570,154253,164266,205600,38073,22135,11813,6412,11093,8905,
6/9/2022,151413,2151,34784,159092,173872,221795,39574,22858,11483,6219,10440,8672,
7/9/2022,156190,2355,33392,164828,180790,230551,40112,23879,11865,6745,11231,8599,
8/9/2022,154151,2158,34453,162335,176304,226156,39591,23942,11979,6589,11915,9163,
9/9/2022,147284,2363,35299,163997,169322,212490,40699,22692,12368,7136,13347,9337,
10/9/2022,108422,2373,31738,177487,122024,137828,36256,15501,12280,6768,12390,8074,
11/9/2022,97127,2441,32804,93666,97117,102184,29395,13279,12322,4960,12059,6694,
12/9/2022,161406,2659,35813,156689,163172,203283,34954,21803,10795,2984,8089,7870,
13/9/2022,164234,2763,36196,159617,169839,217410,35173,22252,8217,2455,7345,7031,
14/9/2022,163093,2456,35488,159729,172653,220095,35197,22634,9843,2978,7582,7117,
15/9/2022,161704,2831,36371,164838,174798,219467,36703,24152,12441,4401,16660,7813,
16/9/2022,97927,2457,32005,104734,121125,122381,33910,15634,12538,6312,12644,9442,
17/9/2022,98618,2407,31633,96704,107675,115563,31106,15031,11489,6694,10747,8090,
18/9/2022,92421,2116,30493,86581,89529,94374,25471,12616,12568,5746,15070,6937,
19/9/2022,157155,2505,35505,149896,157553,193719,32929,21583,10925,2618,8344,7913,
20/9/2022,164167,2588,36309,155978,166570,212002,33904,22265,7902,2480,7101,7064,
21/9/2022,165383,2315,36110,157815,170636,215809,34817,22595,7194,2969,6791,7044,
22/9/2022,157157,2325,36402,156310,167402,209113,35712,22700,8368,4075,8742,7623,
23/9/2022,162999,2532,36141,160308,168652,204794,36377,22694,11475,4610,10813,8829,
24/9/2022,111449,3000,30372,109484,117224,122413,30825,15972,10924,6488,10289,7698,
25/9/2022,98984,2427,31676,90950,96122,99624,27495,13362,11604,4234,10456,6670,
26/9/2022,157759,2482,36334,143071,158876,188643,31912,22159,9472,2591,7982,8120,
27/9/2022,161096,2668,36395,156668,168985,210920,35162,23203,7231,2420,6999,7203,
28/9/2022,159663,2388,35876,159188,171649,215116,35536,23193,7693,2505,7094,7427,
29/9/2022,159477,2456,35726,156950,169513,210350,35454,22716,8993,3275,9136,7910,
30/9/2022,154976,2347,37015,160936,171478,205963,37417,23070,11738,4658,11180,9170,
1/10/2022,110411,2468,32863,116122,119158,127192,32171,16077,11733,6221,11022,7966,
2/10/2022,104129,2161,34274,98055,101951,109332,30833,14074,11920,4578,11404,6615,
3/10/2022,160316,2374,37550,158374,167131,205792,36553,23177,9980,2806,8301,7950,
4/10/2022,162678,2614,37730,162512,174625,221519,37419,23623,7366,2396,7135,7295,
5/10/2022,165891,2466,36888,163866,177469,225715,37852,24231,7822,2969,7453,7292,
6/10/2022,163242,2672,37080,161898,174141,221409,38142,23883,10439,4106,11324,8659,
7/10/2022,157520,3087,39446,164935,173747,212753,40062,24454,13163,5203,14433,9202,
8/10/2022,108749,2789,34493,113894,122057,133005,35525,16871,13163,6690,12835,8532,
9/10/2022,104833,2662,34862,102401,111970,120017,37969,16093,11912,7108,13077,7324,
10/10/2022,92558,1585,30502,95038,97844,102022,27225,14770,13325,4271,14019,8344,
11/10/2022,159211,2748,38819,161625,170777,217648,38133,24095,10498,2186,8154,7533,
12/10/2022,157163,2371,36438,161413,174013,221821,38188,24337,8353,2767,7540,7642,
13/10/2022,164469,2349,36322,160827,171864,220431,37442,24083,8881,3388,9996,8472,
14/10/2022,161509,2607,38730,163305,171958,214623,39618,23718,11271,4460,10711,9194,
15/10/2022,108297,2120,29637,104253,112804,124157,31574,15700,11381,5511,10873,8048,
16/10/2022,104336,2525,31006,93832,97384,106501,30149,13651,11659,4180,10602,7013,
17/10/2022,166737,2448,37212,157299,164509,205096,36473,23186,9250,2357,8122,8411,
18/10/2022,169874,2358,38025,160972,171010,219875,37125,24113,6970,2540,6988,8100,
19/10/2022,173014,2620,37938,164448,175928,225231,37229,24400,8201,2976,7265,8229,
20/10/2022,170666,2575,37459,164358,172372,221514,38633,24108,11498,4202,13535,9103,
21/10/2022,165813,3004,38716,172207,177454,216630,40305,25494,14575,6370,18373,9267,
22/10/2022,121614,2538,32556,126259,123374,135745,36040,16932,13490,6499,13900,8570,
23/10/2022,125646,2279,36322,106936,122637,133166,40629,16119,13094,6435,12162,8011,
24/10/2022,92440,1723,30837,94237,104690,110824,32713,14918,13647,7648,14955,7862,
25/10/2022,139610,1995,31699,143924,157297,192263,35348,21536,12271,5830,12411,8178,
26/10/2022,144000,1587,31788,145891,160523,200722,34764,22214,11757,3651,9555,7726,
27/10/2022,154173,2308,34438,149982,162031,204578,35269,21914,9998,4008,8777,8044,
28/10/2022,153897,2267,37146,152216,163733,200216,37216,21947,11643,4359,10422,9000,
29/10/2022,106514,2067,31381,101828,113962,124113,31324,14818,11631,6046,10998,7926,
30/10/2022,96044,2208,31451,85914,93444,100900,27505,12476,12453,3698,10523,6690,
31/10/2022,156866,2160,33952,150314,160863,196177,35372,22922,9570,1951,7764,8141,
1/11/2022,167117,2432,37424,157158,170242,213340,37072,23617,6666,1786,6879,7442,
2/11/2022,165692,2448,35763,157499,169483,215830,37402,23876,6614,1785,6965,7479,
3/11/2022,165775,2466,36270,157201,169336,212684,37200,23674,10525,3090,10167,8176,
4/11/2022,162071,2632,39332,160658,171719,207194,40336,24094,12356,4106,12440,9101,
5/11/2022,113270,2589,30608,104667,119076,118744,34467,16989,10995,5070,11409,7936,
6/11/2022,101983,2393,34650,93949,99636,102587,29743,13648,12063,3775,12272,6807,
7/11/2022,166136,2554,36832,151803,163627,186418,38105,23534,9986,1955,8181,8192,
8/11/2022,181619,2574,37261,150193,171123,134319,46679,23597,7008,1662,6809,7639,
9/11/2022,198386,2525,36980,135603,160697,46292,46778,22811,7107,2431,6967,7854,
10/11/2022,182425,2177,35228,132122,153934,40717,46353,22316,8812,3611,9128,8300,
11/11/2022,177750,2673,38221,136665,158259,39608,48784,22820,11988,4213,11310,9052,
12/11/2022,128544,2239,31227,90957,108122,21820,37374,15595,11750,5230,10688,8093,
13/11/2022,117756,2454,32538,81764,92540,18080,33615,13156,11505,4109,10737,6982,
14/11/2022,156327,2367,35609,141677,153084,157358,35894,22430,10055,2223,8599,8363,
15/11/2022,161492,2601,36376,152135,166455,197786,35891,23643,10595,2123,9153,7878,
16/11/2022,165820,2619,38025,161277,178844,218582,36704,25206,13041,3202,14015,8013,
17/11/2022,148950,3119,37718,161586,175514,209881,36722,25015,13612,4817,16175,9072,
18/11/2022,88341,1773,31050,89991,96426,105703,25940,14273,14150,6553,13496,8974,
19/11/2022,78819,1165,31826,79947,81258,89707,26726,12258,12923,3896,9644,7729,
20/11/2022,85823,1803,32044,81538,86970,94362,25270,12879,13364,6937,14166,7281,
21/11/2022,141794,2570,35257,141156,149109,173870,32686,21593,12949,3748,14706,8476,
22/11/2022,164226,2367,36600,154721,165763,208018,34216,23072,10703,2460,8145,7865,
23/11/2022,168849,2245,34136,157174,172215,215463,36430,23717,9367,2145,7219,8109,
24/11/2022,165408,2473,36815,157011,171465,213730,37569,23707,9695,3121,8741,8604,
25/11/2022,163286,2447,38799,158861,170811,208569,39214,23391,11908,3657,11694,9247,
26/11/2022,110856,1430,32313,142717,119608,132412,32198,15761,12635,5619,11681,8237,
27/11/2022,99087,2180,31694,94343,106903,113005,33911,13865,12204,4608,10487,7412,
28/11/2022,92051,1395,29001,85296,96898,100718,27468,13430,12371,4831,12147,8789,
29/11/2022,162780,2481,37994,133636,162470,177906,28678,22909,8864,1994,7934,8272,
30/11/2022,164356,2217,37210,160686,175322,216826,40490,23969,8439,1859,7133,8306,
1/12/2022,167838,2316,37796,158719,173243,219104,41816,23709,10045,3413,9827,8974,
2/12/2022,164212,2273,39749,164755,176120,215439,44350,23861,12266,3748,13483,9394,
3/12/2022,117360,1896,33842,121916,127741,147355,38778,16567,12430,5210,12908,8434,
4/12/2022,106044,1853,35732,98235,106577,116524,35126,14213,12098,4056,12385,7509,
5/12/2022,159807,2157,37279,155870,166967,206273,39561,23649,10782,2513,9094,8878,
6/12/2022,162110,2309,38550,160070,173498,220625,40437,24148,9687,2198,8035,8437,
7/12/2022,163330,2548,37960,163403,180108,221959,42806,24677,9940,2603,8622,8521,
8/12/2022,161106,2437,37353,161393,176753,221779,41573,24811,11476,3653,10488,9114,
9/12/2022,158311,2223,38331,170777,177981,216881,43336,25299,13356,5088,12191,9684,
10/12/2022,109897,1581,33803,114875,122878,134952,37633,16699,13025,5581,12153,8781,
11/12/2022,106768,1846,40789,103791,114972,119193,39370,15622,13082,5177,13914,8032,
12/12/2022,129003,1975,36495,145952,156503,186561,45724,21618,12649,4838,11254,9116,
13/12/2022,157266,1278,35756,157791,174035,220856,41561,24529,11459,4256,9548,9087,
14/12/2022,157802,1781,35555,158698,178183,222619,40930,24766,11186,3915,9349,9372,
15/12/2022,154653,1850,35398,158121,176983,221878,41718,24209,11957,4927,11023,9720,
16/12/2022,151766,1827,36175,160770,176141,217175,45194,24192,13120,4630,12379,9879,
17/12/2022,116112,1951,33614,127553,139741,173060,42894,18020,13113,5526,11433,9054,
18/12/2022,107543,1718,34472,124515,124970,150667,40680,16407,13146,5712,12330,8627,
19/12/2022,149185,1160,35380,152009,163263,200710,42581,22655,12703,3732,10759,9458,
20/12/2022,153212,1348,35445,155502,173196,212073,42359,23835,11973,3583,9935,9471,
21/12/2022,150245,1362,35430,156148,175715,216365,41947,24151,11934,3934,10174,9745,
22/12/2022,146094,1411,35156,154101,165916,208509,41747,23035,12643,4620,13852,9931,
23/12/2022,144021,1684,36004,160878,173046,205977,45075,23995,13975,5156,15101,10036,
24/12/2022,111275,2170,34688,141842,144906,149332,48269,17946,13507,5699,12813,9431,
25/12/2022,109099,2216,39476,120559,151541,147068,57588,18736,13159,6016,12183,9214,
26/12/2022,92158,1467,31584,100469,113113,116910,37171,15086,13366,6630,15038,9318,
27/12/2022,138600,1601,36492,144998,154116,188181,40577,21722,12122,5187,11678,9592,
28/12/2022,137885,1617,35905,147319,161703,195445,41128,22463,12266,5351,11099,9825,
29/12/2022,135248,1577,35900,146241,159355,192497,42552,22135,12248,5836,12335,9924,
30/12/2022,136258,2111,37253,150034,159251,189596,44110,21893,13236,6099,13121,9994,
31/12/2022,112171,2301,36635,138382,155629,165835,52052,19377,13161,5914,12707,9213,
1/1/2023,109680,2888,41276,115467,127591,132223,46494,17106,12963,3994,11735,7864,
2/1/2023,89423,1588,33528,89820,94715,99292,29279,13995,13264,4221,12462,7547,
3/1/2023,161321,2597,41190,191994,172976,219836,37780,24345,10693,1906,8518,8430,
4/1/2023,164569,2601,37988,160504,175987,223011,38432,24322,7931,1824,7339,7963,
5/1/2023,163969,2485,39370,158133,174606,212051,40666,24557,8206,2622,9093,8405,
6/1/2023,160521,2448,40171,162067,175959,212909,41227,24294,10832,3071,10122,9356,
7/1/2023,110805,2239,34781,149618,120676,128515,33381,16291,10451,4427,9692,8126,
8/1/2023,102237,2236,37988,91472,100974,102887,29963,13870,11119,3181,10401,6794,
9/1/2023,166954,2374,39854,163522,173731,215462,38387,24494,8307,1589,8167,8226,
10/1/2023,168101,2770,41267,168476,181398,231756,40226,25296,6468,1651,7017,8016,
11/1/2023,172765,2325,39473,173549,188139,238110,41137,25600,6912,1780,7165,7877,
12/1/2023,171179,2373,39197,171901,179420,235587,44585,25340,8193,2612,8766,8500,
13/1/2023,167799,2430,40993,175529,184449,224938,42786,25554,11138,2932,10225,9285,
14/1/2023,112705,1793,34782,117070,126784,129034,34708,16982,10495,4541,9281,8182,
15/1/2023,103090,1941,35316,126288,109305,108926,31204,15294,11032,3216,9935,7106,
16/1/2023,165686,2293,39759,163697,176188,216800,38848,24840,9169,1763,7893,8334,
17/1/2023,173241,2164,41018,170034,187077,235205,39971,25703,8173,1704,7156,8792,
18/1/2023,173751,2312,40191,173405,191516,236860,40050,26390,10009,2616,8078,9105,
19/1/2023,168036,2491,41190,174880,187779,229248,40731,26188,12776,4828,15426,8371,
20/1/2023,144453,2364,38226,157762,163205,196827,40433,24666,13872,5615,15034,7728,
21/1/2023,96859,1968,35284,100099,95600,112134,34477,14778,13327,6528,12761,6462,
22/1/2023,104505,2348,44336,104291,104818,127183,46299,15903,11872,7214,11589,8075,
23/1/2023,97440,1403,41552,99938,103752,121796,41776,15857,13388,7248,12827,7758,
24/1/2023,84648,1244,37717,85384,89532,96409,30541,13870,13658,6216,16257,7702,
25/1/2023,133270,2069,38950,128882,135167,174525,37053,19723,12154,4264,10853,7779,
26/1/2023,137510,2123,37903,133492,142449,181900,37251,20174,11328,4112,9909,8535,
27/1/2023,153717,1840,40408,128567,146999,181851,46732,20320,12218,4285,10908,9772,
28/1/2023,109015,1307,34785,118891,108712,116321,37069,14483,12143,5052,10511,8173,
29/1/2023,106072,1492,34470,82803,98233,102989,32996,13370,12238,4053,10573,6678,
30/1/2023,172258,2093,38180,138834,163187,200412,45793,22669,10879,2373,9011,7724,
31/1/2023,178052,2115,40189,142870,176869,220187,47422,24155,9947,2600,8134,7080,
1/2/2023,139181,2597,39697,92490,116731,132513,30047,16978,9505,2138,8160,6923,
2/2/2023,179393,2437,38866,146401,179107,223621,49678,24584,10409,3870,10681,7580,
3/2/2023,176499,2101,40644,150563,184811,221199,51514,25853,12206,4174,12445,9035,
4/2/2023,121018,2399,35999,98443,122765,125235,40187,17535,12311,5979,11793,8004,
5/2/2023,120867,2507,48827,87869,113489,113545,41268,16154,11753,4980,13497,6754,
6/2/2023,94862,1278,30785,76272,92490,96772,30224,13654,12340,2815,11436,7887,
7/2/2023,184988,1939,40693,145987,177246,226316,50005,20619,10328,2150,8979,7000,
8/2/2023,183575,2231,39888,149118,183879,233640,50646,20936,9013,2349,8248,6868,
9/2/2023,178858,2060,39574,146689,181403,231776,51324,20989,9630,3251,9825,7550,
10/2/2023,178998,2119,40337,149205,182932,223607,54263,20834,11875,4134,11152,8920,
11/2/2023,121305,1809,35426,132885,122267,130562,42515,14134,10992,5379,10140,7837,
12/2/2023,116140,1989,38586,91573,106333,113915,40127,12644,11550,4168,11165,6716,
13/2/2023,182782,2044,38195,147759,177132,224187,51592,20559,10494,2386,8625,7964,
14/2/2023,183068,1723,40032,153891,192946,248887,54686,21156,8392,2320,7953,7369,
15/2/2023,186724,1979,39006,151032,187264,242868,52052,21185,9192,2417,8414,7250,
16/2/2023,184816,1991,38892,149254,183945,236958,51749,21642,10537,3035,10758,7953,
17/2/2023,179370,2059,40377,152272,182412,226770,52707,21427,12806,4992,12467,9171,
18/2/2023,121034,1881,34047,102683,119029,128846,39449,13889,12566,5717,11071,8128,
19/2/2023,111871,1864,37495,92005,105405,110341,37181,12784,12850,5432,12316,6883,
20/2/2023,177306,1815,37221,142058,172027,218594,50742,21006,11562,3947,10115,8143,
21/2/2023,181127,1712,37491,145244,178568,233774,51158,21277,10320,4417,9134,7745,
22/2/2023,182390,1829,37163,148150,184524,237250,51290,21419,10415,3812,9510,7585,
23/2/2023,176518,1893,36694,147057,180575,232099,51159,21274,11461,4797,11125,8390,
24/2/2023,173248,1997,36749,149371,179319,225257,52657,25248,13289,5646,13379,9253,
25/2/2023,126652,2084,33847,100736,125913,141674,42671,17060,12975,6386,11742,8365,
26/2/2023,114027,2310,35354,89343,112028,119406,39152,15616,13026,5968,12936,7093,
27/2/2023,172898,1795,36301,137458,168581,216193,49445,20432,11758,4704,10615,8637,
28/2/2023,180671,1439,37140,141073,179260,234425,51995,20578,10897,4699,9779,8421,
1/3/2023,180397,1722,38153,148868,193100,245142,55285,26883,11024,4867,9798,8331,
2/3/2023,180101,1775,35917,147786,190457,244336,55992,26857,11458,4893,11889,8693,
3/3/2023,177867,1869,36774,149640,187779,233789,59131,26254,13146,5371,13287,9516,
4/3/2023,136167,1978,35849,168384,141703,155536,52332,18279,12783,6679,12514,8630,
5/3/2023,129317,2361,40724,99450,122548,133771,48773,16588,12938,5644,13980,7086,
6/3/2023,186645,1963,39343,147080,181917,229775,57830,25986,11831,4889,10923,8374,
7/3/2023,190344,2196,38327,149853,192942,249058,57650,27318,10996,4579,9948,8078,
8/3/2023,193562,2301,37206,154959,201743,257188,58805,28298,11023,5084,10516,8189,
9/3/2023,190595,2070,37408,151292,194910,248278,58311,27423,11763,4907,11807,8888,
10/3/2023,195986,2149,38576,150242,190499,238785,59942,26887,13415,6068,14261,9534,
11/3/2023,148973,1993,34604,105186,133113,144100,47848,17801,12758,6628,13198,9079,
12/3/2023,148461,2701,39335,94621,120507,127304,45211,16841,13055,6513,14024,8288,
13/3/2023,192761,2138,36429,146750,185074,229730,54995,27209,11865,5281,11290,9346,
14/3/2023,207048,2204,36743,150553,197069,251005,55705,28140,10927,5219,10072,9455,
15/3/2023,216954,2049,37494,153580,204425,255717,57065,29093,10946,4948,10054,9665,
16/3/2023,212755,2114,36922,152272,202121,249727,56168,68737,11482,4827,10881,9805,
17/3/2023,211913,2089,38672,153510,203561,237651,55931,112156,13112,5571,12319,10020,
18/3/2023,160273,2042,35154,118171,156226,150929,47086,127158,12746,5700,11457,8888,
19/3/2023,150784,2391,38138,103407,139476,129319,42258,126977,13260,3733,12376,7478,
20/3/2023,213501,2726,39853,149525,193609,224568,50331,99026,10964,2547,8989,8489,
21/3/2023,219439,2575,40420,154444,207873,245435,51721,107404,8371,2432,8910,8295,
22/3/2023,220313,2594,40567,160028,212433,249230,53392,109685,9219,2657,13293,8229,
23/3/2023,200430,2261,37246,145300,187608,217888,47882,95509,9737,3283,7863,9048,
24/3/2023,202844,2296,38776,145984,191564,213186,47358,99980,11610,2505,12789,9286,
25/3/2023,134825,1426,30834,91234,118426,111617,32464,85836,10944,2892,9471,8238,
26/3/2023,128386,1573,32294,84770,109528,101461,30376,98655,12333,3458,12531,7047,
27/3/2023,201274,2135,36946,141894,182745,210153,46422,96590,10000,1700,8212,8323,
28/3/2023,204655,2262,38665,146104,191735,227302,48360,104044,6945,1368,6848,8009,
29/3/2023,206476,2045,38154,146962,197068,229649,47447,106269,6720,1184,6807,8161,
30/3/2023,205175,2328,38075,146416,193806,226105,48596,108724,9362,2172,9875,8769,
31/3/2023,201358,2212,40812,150414,200150,221817,49840,120111,12005,2339,13559,9342,
1/4/2023,136300,1707,33892,92646,119519,118086,34984,49056,10987,2980,9749,8349,
2/4/2023,126548,2062,33693,74873,104902,107542,32652,42143,12160,2426,11558,6880,
3/4/2023,204594,2375,38747,128403,183917,217793,46728,84537,9730,1615,8164,8356,
4/4/2023,208187,2067,39398,132094,194012,233637,48900,89649,7228,1283,7198,8338,
5/4/2023,207509,2419,37975,133122,197274,235454,49153,89374,6875,1375,7200,9204,
6/4/2023,212113,2281,39146,134499,196197,233543,49919,90414,9858,3442,11077,9255,
7/4/2023,203161,2729,41685,134497,199348,224667,53003,88734,12350,2722,13924,8409,
8/4/2023,138993,1992,36633,93709,131798,137765,46194,53427,10675,2742,10463,8624,
9/4/2023,144525,1919,40408,87183,117076,121577,41170,47262,12351,3697,12833,7636,
10/4/2023,208812,2245,39513,133575,189888,223350,50067,88069,9999,1792,8828,8626,
11/4/2023,210281,2186,39793,136234,198315,240064,51183,92687,7898,1345,7144,8421,
12/4/2023,209875,2404,39223,137832,201047,241156,51394,93730,8130,1441,7768,8561,
13/4/2023,205868,2210,38814,135636,196612,237110,51069,91632,10993,2670,11536,9075,
14/4/2023,203050,2657,40361,138070,199004,232315,54412,91838,12823,3019,13683,9479,
15/4/2023,144184,1699,35598,100248,134373,142299,43667,55464,12194,2903,11025,8542,
16/4/2023,138990,1690,40362,86889,116060,118937,40146,46613,11837,2557,10743,7237,
17/4/2023,200866,2220,39299,134216,190357,225110,50333,88181,10732,2193,8837,8624,
18/4/2023,201134,2342,38290,140288,201816,239400,52778,93066,11716,3752,11995,8423,
19/4/2023,192783,1864,37362,134237,192975,223392,51282,86443,13599,4607,13160,8931,
20/4/2023,171378,1880,37581,117269,162254,182749,47761,69726,13884,5185,12722,9714,
21/4/2023,120669,1617,35158,88026,193332,108068,39308,76317,13537,3091,6941,9649,
22/4/2023,116146,2338,38047,85722,129197,143378,46109,52609,12251,2869,6766,8769,
23/4/2023,134364,2702,44294,89689,136253,151754,53910,54050,13218,4434,10043,8031,
24/4/2023,111285,1289,34871,72625,107168,105575,38414,42921,13745,5442,12704,8808,
25/4/2023,143253,1223,34737,100388,148498,159110,43353,63305,13423,5800,12617,8730,
26/4/2023,156731,1263,34579,108400,163548,178284,43564,69334,11534,5403,12081,8815,
27/4/2023,160170,1302,34201,112148,172089,189643,44351,72964,11671,5411,12455,9591,
28/4/2023,161522,1484,35857,113102,172070,189982,46201,73785,13650,5362,12595,9577,
29/4/2023,127721,916,33849,84014,129448,120367,36663,51027,13613,5247,13205,9068,
30/4/2023,124780,1212,36935,79052,130064,117791,38959,49189,13983,5203,12855,8375,
1/5/2023,123148,1702,35536,77329,119752,109753,35822,49369,14584,6375,17585,7965,
2/5/2023,201811,2389,39707,130834,189089,223631,48340,89428,11534,2735,10334,8567,
3/5/2023,199927,2445,40574,130830,197307,230754,48997,91581,10967,3181,11065,8542,
4/5/2023,125864,1757,32625,76525,120039,116922,35206,49960,11027,4912,11523,8938,
5/5/2023,190776,2610,39733,123940,180146,204238,47273,84147,11341,3939,12074,9516,
6/5/2023,138148,1967,35305,86071,130919,125426,36472,55736,11514,4641,11899,8303,
7/5/2023,135767,1919,36718,77914,115923,111288,34236,47759,12101,3613,12768,6785,
8/5/2023,203789,2012,39099,131862,189254,218336,47794,91287,10384,2475,8831,8461,
9/5/2023,202860,2201,40016,134542,199657,237094,50362,96070,7634,1964,7470,8123,
10/5/2023,209184,2094,39868,135326,202651,237838,50912,97078,7951,2117,7869,8173,
11/5/2023,205245,2183,38643,135193,199133,235515,50063,96618,9595,2864,10187,8588,
12/5/2023,197076,2494,40599,155220,201106,228790,51220,93892,12162,4186,12639,9490,
13/5/2023,139298,1969,34815,108804,136667,133087,38869,58528,11360,4294,11563,8852,
14/5/2023,131677,1719,34893,95452,119052,113623,37153,49757,11892,3216,12497,7144,
15/5/2023,192758,1806,37207,149682,191649,222055,49381,92732,10475,2119,9477,8482,
16/5/2023,198282,1718,39111,151847,199677,235020,49804,96685,7476,1853,8323,8147,
17/5/2023,196528,1807,38040,153952,204766,240904,50043,98903,7714,1967,8744,8181,
18/5/2023,197657,1998,38049,149259,196256,231263,48589,95655,9541,2764,9689,8810,
19/5/2023,193650,2420,38145,151662,189183,224887,53865,93284,11899,4096,11927,9451,
20/5/2023,137660,1383,34132,112752,143396,140750,41021,61155,11420,4614,10962,8601,
21/5/2023,128187,1797,34420,91464,120968,118419,37465,50077,11793,3997,11893,7125,
22/5/2023,192848,1325,37987,146979,187208,214510,47900,91750,10360,2916,8783,8489,
23/5/2023,192716,2052,38910,150232,196056,228305,49143,96175,8229,1731,7864,8215,
24/5/2023,195625,1970,38344,151343,198849,231269,48335,96313,8678,1936,8360,8276,
25/5/2023,190973,1985,37712,151274,197251,230250,48186,95888,11362,3658,12216,9047,
26/5/2023,192074,2347,38723,162951,200976,224838,52790,96111,13820,6015,15320,9692,
27/5/2023,143327,1356,33774,139102,158770,148598,46404,66788,13185,6462,13395,8824,
28/5/2023,133262,1574,35510,121106,132299,130072,44106,56660,13030,6025,15188,7698,
29/5/2023,185086,1289,34927,165647,198314,226965,51834,97058,12789,5964,13096,9078,
30/5/2023,185984,1164,36642,169100,208508,242751,53485,101738,12488,5815,11823,9205,
31/5/2023,187801,1370,36978,176657,219424,250260,54916,104867,11995,5327,4711,9501,
1/6/2023,191417,1802,37338,175361,211506,249299,55529,103959,13028,5906,13569,9582,
2/6/2023,187215,2357,37552,176485,204499,232407,57731,96660,13546,6986,14933,8779,
3/6/2023,146319,2105,36394,146465,156187,157850,49680,69131,13121,6987,14786,9028,
4/6/2023,139375,2495,38332,131090,149436,148583,51853,64120,13022,5930,13790,8535,
5/6/2023,119743,1979,35197,89366,117474,115493,36035,51959,13518,6923,17544,9032,
6/6/2023,194997,2651,39835,153661,199672,234435,49066,99437,11712,2371,10528,9073,
7/6/2023,197269,3069,39725,156567,207015,241051,50768,101954,9942,2122,8723,9041,
8/6/2023,200283,3387,40131,158115,210260,242224,51878,102631,9823,2778,9779,9614,
9/6/2023,192899,3392,41469,155450,204828,231582,53128,98460,11664,4491,11411,9723,
10/6/2023,140908,2344,35898,109688,147239,146083,41532,63891,11417,5360,10849,8952,
11/6/2023,135585,2510,39195,96137,128073,124821,39072,54123,11788,3900,12064,7710,
12/6/2023,191321,2781,39388,151140,195458,219201,50145,96615,10525,2212,9494,8973,
13/6/2023,195416,2397,38827,154145,204162,237871,50513,101502,8223,1753,8409,9177,
14/6/2023,193067,2342,38688,155494,208850,240286,51519,103156,8512,2188,8294,9436,
15/6/2023,194765,2512,40527,154757,207533,235490,51794,102251,10106,2938,11126,9665,
